Found MCP9808!
Ready
Initial Temp: 25.1875*C
Starting at Power level 5
Temp2: 32.00
Temp: 28.3750*C
Temp2: 32.10
Temp: 28.4375*C
Temp2: 32.10
Temp: 28.4375*C
Temp2: 32.10
Temp: 28.4375*C
Temp2: 32.10
Temp: 28.4375*C
Temp2: 32.10
Temp: 28.5000*C
Temp2: 32.10
Temp: 28.4375*C
Temp2: 32.20
Temp: 28.5000*C
Temp2: 32.20
Temp: 28.5625*C
Temp2: 32.20
Temp: 28.5000*C
Temp2: 32.30
Temp: 28.5000*C
Temp2: 32.20
Temp: 28.5625*C
Temp2: 32.20
Temp: 28.5000*C
Temp2: 32.20
Temp: 28.5625*C
Temp2: 32.30
Temp: 28.5625*C
Temp2: 32.40
Temp: 28.5625*C
Temp2: 32.30
Temp: 28.6250*C
Temp2: 32.30
Temp: 28.6250*C
Temp2: 32.30
Temp: 28.6250*C
Temp2: 32.40
Temp: 28.6250*C
Temp2: 32.40
Temp: 28.6875*C
Temp2: 32.30
Temp: 28.6250*C
Temp2: 32.40
Temp: 28.6875*C
Temp2: 32.40
Temp: 28.6875*C
Temp2: 32.40
Temp: 28.6875*C
Temp2: 32.50
Temp: 28.6875*C
Temp2: 32.50
Temp: 28.6875*C
Temp2: 32.40
Temp: 28.6875*C
Temp2: 32.50
Temp: 28.6875*C
Temp2: 32.50
Temp: 28.6875*C
Temp2: 32.60
Temp: 28.7500*C
Temp2: 32.60
Temp: 28.6875*C
Temp2: 32.70
Temp: 28.7500*C
Temp2: 32.60
Temp: 28.7500*C
Temp2: 32.60
Temp: 28.7500*C
Temp2: 32.60
Temp: 28.8125*C
Temp2: 32.60
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.7500*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Starting at Power level 45
Temp: 28.8750*C
Temp2: 32.70
Temp: 28.8125*C
Temp2: 32.70
Temp: 28.8750*C
Temp2: 32.80
Temp: 28.8750*C
Temp2: 32.80
Temp: 28.8750*C
Temp2: 32.70
Temp: 28.8750*C
Temp2: 32.70
Temp: 28.8750*C
Temp2: 32.80
Temp: 28.9375*C
Temp2: 32.90
Temp: 28.9375*C
Temp2: 32.90
Temp: 28.8750*C
Temp2: 33.00
Temp: 28.9375*C
Temp2: 33.10
Temp: 29.0000*C
Temp2: 33.30
Temp: 29.0000*C
Temp2: 33.10
Temp: 29.0000*C
Temp2: 33.00
Temp: 28.9375*C
Temp2: 33.10
Temp: 29.0000*C
Temp2: 33.10
Temp: 29.0000*C
Temp2: 33.20
Temp: 29.0625*C
Temp2: 33.20
Temp: 29.0000*C
Temp2: 33.30
Temp: 29.0000*C
Temp2: 33.20
Temp: 29.0625*C
Temp2: 33.20
Temp: 29.0625*C
Temp2: 33.20
Temp: 29.0000*C
Temp2: 33.20
Temp: 29.1250*C
Temp2: 33.20
Temp: 29.1250*C
Temp2: 33.30
Temp: 29.0625*C
Temp2: 33.30
Temp: 29.0625*C
Temp2: 33.30
Temp: 29.1250*C
Temp2: 33.30
Temp: 29.1250*C
Temp2: 33.30
Temp: 29.1875*C
Temp2: 33.30
Temp: 29.1875*C
Temp2: 33.40
Temp: 29.1250*C
Temp2: 33.30
Temp: 29.1875*C
Temp2: 33.30
Temp: 29.1875*C
Temp2: 33.40
Temp: 29.2500*C
Temp2: 33.40
Temp: 29.1875*C
Temp2: 33.40
Temp: 29.1875*C
Temp2: 33.50
Temp: 29.1875*C
Temp2: 33.50
Temp: 29.2500*C
Temp2: 33.50
Temp: 29.2500*C
Temp2: 33.50
Temp: 29.3125*C
Temp2: 33.50
Temp: 29.2500*C
Temp2: 33.50
Temp: 29.2500*C
Temp2: 33.60
Temp: 29.3125*C
Temp2: 33.70
Temp: 29.3125*C
Temp2: 33.70
Temp: 29.3125*C
Temp2: 33.80
Temp: 29.3125*C
Temp2: 33.80
Temp: 29.3125*C
Temp2: 33.80
Temp: 29.3125*C
Temp2: 33.90
Temp: 29.3750*C
Temp2: 33.90
Temp: 29.3750*C
Temp2: 33.90
Temp: 29.3750*C
Temp2: 33.80
Temp: 29.3750*C
Temp2: 33.80
Temp: 29.3750*C
Temp2: 33.90
Temp: 29.4375*C
Temp2: 33.90
Temp: 29.4375*C
Temp2: 33.90
Temp: 29.4375*C
Temp2: 33.90
Temp: 29.4375*C
Temp2: 33.90
Temp: 29.4375*C
Temp2: 34.00
Temp: 29.4375*C
Temp2: 34.00
Temp: 29.4375*C
Temp2: 33.90
Temp: 29.5000*C
Temp2: 34.00
Temp: 29.5000*C
Temp2: 33.90
Temp: 29.5000*C
Temp2: 34.00
Temp: 29.5000*C
Temp2: 34.00
Temp: 29.5000*C
Temp2: 34.00
Temp: 29.5000*C
Temp2: 34.10
Temp: 29.5000*C
Temp2: 34.20
Temp: 29.5000*C
Temp2: 34.20
Temp: 29.5000*C
Temp2: 34.20
Temp: 29.5625*C
Temp2: 34.20
Temp: 29.5625*C
Temp2: 34.20
Temp: 29.5625*C
Temp2: 34.30
Temp: 29.5625*C
Temp2: 34.20
Temp: 29.5625*C
Temp2: 34.20
Temp: 29.6250*C
Temp2: 34.20
Temp: 29.6250*C
Temp2: 34.20
Temp: 29.6250*C
Temp2: 34.20
Temp: 29.6250*C
Temp2: 34.20
Temp: 29.6250*C
Temp2: 34.40
Temp: 29.6875*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.30
Starting at Power level 50
Temp: 29.6250*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.30
Temp: 29.7500*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.30
Temp: 29.6875*C
Temp2: 34.40
Temp: 29.6875*C
Temp2: 34.50
Temp: 29.7500*C
Temp2: 34.50
Temp: 29.7500*C
Temp2: 34.50
Temp: 29.7500*C
Temp2: 34.60
Temp: 29.7500*C
Temp2: 34.60
Temp: 29.8125*C
Temp2: 34.50
Temp: 29.8125*C
Temp2: 34.50
Temp: 29.8125*C
Temp2: 34.50
Temp: 29.8125*C
Temp2: 34.60
Temp: 29.8125*C
Temp2: 34.60
Temp: 29.8125*C
Temp2: 34.60
Temp: 29.8750*C
Temp2: 34.60
Temp: 29.8750*C
Temp2: 34.70
Temp: 29.8750*C
Temp2: 34.70
Temp: 29.8750*C
Temp2: 34.80
Temp: 29.8750*C
Temp2: 34.70
Temp: 29.9375*C
Temp2: 34.70
Temp: 29.9375*C
Temp2: 34.80
Temp: 29.9375*C
Temp2: 34.90
Temp: 29.9375*C
Temp2: 34.90
Temp: 29.9375*C
Temp2: 34.80
Temp: 30.0000*C
Temp2: 34.80
Temp: 30.0000*C
Temp2: 34.90
Temp: 30.0000*C
Temp2: 34.90
Temp: 30.0000*C
Temp2: 34.90
Temp: 30.0000*C
Temp2: 34.90
Temp: 30.0625*C
Temp2: 35.00
Temp: 30.0625*C
Temp2: 35.00
Temp: 30.0000*C
Temp2: 35.10
Temp: 30.0625*C
Temp2: 35.10
Temp: 30.0625*C
Temp2: 35.00
Temp: 30.1250*C
Temp2: 35.00
Temp: 30.1250*C
Temp2: 35.10
Temp: 30.1250*C
Temp2: 35.10
Temp: 30.1250*C
Temp2: 35.10
Temp: 30.1250*C
Temp2: 35.20
Temp: 30.1250*C
Temp2: 35.10
Temp: 30.1250*C
Temp2: 35.10
Temp: 30.1250*C
Temp2: 35.20
Temp: 30.1875*C
Temp2: 35.10
Temp: 30.1875*C
Temp2: 35.20
Temp: 30.1875*C
Temp2: 35.20
Temp: 30.2500*C
Temp2: 35.30
Temp: 30.2500*C
Temp2: 35.30
Temp: 30.2500*C
Temp2: 35.30
Temp: 30.2500*C
Temp2: 35.30
Temp: 30.2500*C
Temp2: 35.40
Temp: 30.3125*C
Temp2: 35.30
Temp: 30.3125*C
Temp2: 35.40
Temp: 30.2500*C
Temp2: 35.30
Temp: 30.3125*C
Temp2: 35.40
Temp: 30.3125*C
Temp2: 35.30
Temp: 30.3750*C
Temp2: 35.40
Temp: 30.3750*C
Temp2: 35.40
Temp: 30.3125*C
Temp2: 35.40
Temp: 30.3750*C
Temp2: 35.40
Temp: 30.3750*C
Temp2: 35.40
Temp: 30.3750*C
Temp2: 35.40
Temp: 30.3750*C
Temp2: 35.40
Temp: 30.3750*C
Temp2: 35.50
Temp: 30.4375*C
Temp2: 35.40
Temp: 30.4375*C
Temp2: 35.40
Temp: 30.4375*C
Temp2: 35.50
Temp: 30.5000*C
Temp2: 35.40
Temp: 30.4375*C
Temp2: 35.60
Temp: 30.4375*C
Temp2: 35.60
Temp: 30.5000*C
Temp2: 35.60
Temp: 30.5000*C
Temp2: 35.60
Temp: 30.5000*C
Temp2: 35.50
Temp: 30.5000*C
Temp2: 35.60
Temp: 30.5000*C
Temp2: 35.60
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.5625*C
Temp2: 35.70
Starting at Power level 55
Temp: 30.5625*C
Temp2: 35.70
Temp: 30.6250*C
Temp2: 35.70
Temp: 30.6250*C
Temp2: 35.70
Temp: 30.6250*C
Temp2: 35.80
Temp: 30.6250*C
Temp2: 35.80
Temp: 30.6250*C
Temp2: 35.80
Temp: 30.6250*C
Temp2: 35.90
Temp: 30.6875*C
Temp2: 35.90
Temp: 30.6875*C
Temp2: 35.80
Temp: 30.6875*C
Temp2: 35.90
Temp: 30.6875*C
Temp2: 35.90
Temp: 30.6875*C
Temp2: 36.10
Temp: 30.6875*C
Temp2: 36.00
Temp: 30.7500*C
Temp2: 36.00
Temp: 30.7500*C
Temp2: 36.00
Temp: 30.7500*C
Temp2: 36.00
Temp: 30.7500*C
Temp2: 36.00
Temp: 30.7500*C
Temp2: 36.10
Temp: 30.8125*C
Temp2: 36.20
Temp: 30.8125*C
Temp2: 36.20
Temp: 30.8125*C
Temp2: 36.20
Temp: 30.8125*C
Temp2: 36.20
Temp: 30.8125*C
Temp2: 36.20
Temp: 30.8750*C
Temp2: 36.20
Temp: 30.8750*C
Temp2: 36.20
Temp: 30.8750*C
Temp2: 36.30
Temp: 30.8750*C
Temp2: 36.30
Temp: 30.8750*C
Temp2: 36.30
Temp: 30.8750*C
Temp2: 36.30
Temp: 30.9375*C
Temp2: 36.30
Temp: 30.9375*C
Temp2: 36.30
Temp: 30.9375*C
Temp2: 36.30
Temp: 30.9375*C
Temp2: 36.30
Temp: 31.0000*C
Temp2: 36.40
Temp: 31.0000*C
Temp2: 36.50
Temp: 31.0000*C
Temp2: 36.50
Temp: 31.0000*C
Temp2: 36.40
Temp: 31.0000*C
Temp2: 36.40
Temp: 31.0625*C
Temp2: 36.30
Temp: 31.0000*C
Temp2: 36.40
Temp: 31.0625*C
Temp2: 36.40
Temp: 31.0625*C
Temp2: 36.40
Temp: 31.0625*C
Temp2: 36.50
Temp: 31.0625*C
Temp2: 36.50
Temp: 31.0625*C
Temp2: 36.60
Temp: 31.0625*C
Temp2: 36.60
Temp: 31.0625*C
Temp2: 36.60
Temp: 31.1250*C
Temp2: 36.50
Temp: 31.1250*C
Temp2: 36.60
Temp: 31.1250*C
Temp2: 36.60
Temp: 31.1250*C
Temp2: 36.70
Temp: 31.1250*C
Temp2: 36.60
Temp: 31.1250*C
Temp2: 36.80
Temp: 31.1875*C
Temp2: 36.90
Temp: 31.1875*C
Temp2: 36.90
Temp: 31.1875*C
Temp2: 36.80
Temp: 31.1875*C
Temp2: 36.60
Temp: 31.1875*C
Temp2: 36.80
Temp: 31.1875*C
Temp2: 36.90
Temp: 31.1875*C
Temp2: 36.90
Temp: 31.1875*C
Temp2: 36.90
Temp: 31.2500*C
Temp2: 36.70
Temp: 31.2500*C
Temp2: 36.80
Temp: 31.2500*C
Temp2: 36.80
Temp: 31.2500*C
Temp2: 36.80
Temp: 31.2500*C
Temp2: 36.90
Temp: 31.2500*C
Temp2: 36.90
Temp: 31.3125*C
Temp2: 36.90
Temp: 31.3125*C
Temp2: 36.90
Temp: 31.3125*C
Temp2: 37.00
Temp: 31.3125*C
Temp2: 36.90
Temp: 31.3125*C
Temp2: 37.00
Temp: 31.3750*C
Temp2: 37.00
Temp: 31.3125*C
Temp2: 37.00
Temp: 31.3125*C
Temp2: 37.00
Temp: 31.3750*C
Temp2: 37.00
Temp: 31.3750*C
Temp2: 37.00
Temp: 31.3750*C
Temp2: 37.10
Temp: 31.3750*C
Temp2: 37.10
Temp: 31.3750*C
Temp2: 37.10
Temp: 31.4375*C
Temp2: 37.10
Temp: 31.4375*C
Temp2: 37.10
Temp: 31.4375*C
Temp2: 37.10
Temp: 31.4375*C
Temp2: 37.10
Starting at Power level 60
Temp: 31.4375*C
Temp2: 37.20
Temp: 31.4375*C
Temp2: 37.30
Temp: 31.5000*C
Temp2: 37.10
Temp: 31.5000*C
Temp2: 37.10
Temp: 31.5000*C
Temp2: 37.20
Temp: 31.5000*C
Temp2: 37.20
Temp: 31.5000*C
Temp2: 37.20
Temp: 31.5000*C
Temp2: 37.30
Temp: 31.5000*C
Temp2: 37.20
Temp: 31.5625*C
Temp2: 37.30
Temp: 31.5625*C
Temp2: 37.30
Temp: 31.5625*C
Temp2: 37.30
Temp: 31.5625*C
Temp2: 37.40
Temp: 31.5625*C
Temp2: 37.40
Temp: 31.5625*C
Temp2: 37.40
Temp: 31.5625*C
Temp2: 37.40
Temp: 31.6250*C
Temp2: 37.50
Temp: 31.6250*C
Temp2: 37.50
Temp: 31.6250*C
Temp2: 37.50
Temp: 31.6250*C
Temp2: 37.60
Temp: 31.6875*C
Temp2: 37.60
Temp: 31.6875*C
Temp2: 37.60
Temp: 31.6875*C
Temp2: 37.60
Temp: 31.6875*C
Temp2: 37.80
Temp: 31.6875*C
Temp2: 37.60
Temp: 31.7500*C
Temp2: 37.70
Temp: 31.7500*C
Temp2: 37.70
Temp: 31.7500*C
Temp2: 37.70
Temp: 31.7500*C
Temp2: 37.70
Temp: 31.8125*C
Temp2: 37.70
Temp: 31.8125*C
Temp2: 37.80
Temp: 31.8125*C
Temp2: 37.70
Temp: 31.8125*C
Temp2: 37.80
Temp: 31.8125*C
Temp2: 37.70
Temp: 31.8750*C
Temp2: 37.70
Temp: 31.8750*C
Temp2: 37.80
Temp: 31.8750*C
Temp2: 37.70
Temp: 31.8750*C
Temp2: 37.90
Temp: 31.8750*C
Temp2: 37.90
Temp: 31.9375*C
Temp2: 37.80
Temp: 31.9375*C
Temp2: 37.90
Temp: 31.9375*C
Temp2: 37.90
Temp: 31.9375*C
Temp2: 37.90
Temp: 31.9375*C
Temp2: 38.00
Temp: 31.9375*C
Temp2: 38.00
Temp: 31.9375*C
Temp2: 38.00
Temp: 32.0000*C
Temp2: 38.10
Temp: 32.0000*C
Temp2: 38.00
Temp: 32.0000*C
Temp2: 38.00
Temp: 32.0000*C
Temp2: 38.00
Temp: 32.0000*C
Temp2: 38.00
Temp: 32.0000*C
Temp2: 38.00
Temp: 32.0625*C
Temp2: 38.00
Temp: 32.0625*C
Temp2: 38.00
Temp: 32.0625*C
Temp2: 38.10
Temp: 32.0625*C
Temp2: 38.10
Temp: 32.0625*C
Temp2: 38.10
Temp: 32.0625*C
Temp2: 38.10
Temp: 32.1250*C
Temp2: 38.20
Temp: 32.1250*C
Temp2: 38.10
Temp: 32.1250*C
Temp2: 38.10
Temp: 32.1250*C
Temp2: 38.30
Temp: 32.1250*C
Temp2: 38.20
Temp: 32.1250*C
Temp2: 38.20
Temp: 32.1875*C
Temp2: 38.20
Temp: 32.1250*C
Temp2: 38.30
Temp: 32.1875*C
Temp2: 38.20
Temp: 32.2500*C
Temp2: 38.20
Temp: 32.2500*C
Temp2: 38.30
Temp: 32.2500*C
Temp2: 38.40
Temp: 32.1875*C
Temp2: 38.30
Temp: 32.2500*C
Temp2: 38.40
Temp: 32.2500*C
Temp2: 38.50
Temp: 32.2500*C
Temp2: 38.50
Temp: 32.3125*C
Temp2: 38.50
Temp: 32.2500*C
Temp2: 38.40
Temp: 32.3125*C
Temp2: 38.40
Temp: 32.3125*C
Temp2: 38.40
Temp: 32.3125*C
Temp2: 38.40
Temp: 32.3125*C
Temp2: 38.50
Temp: 32.3125*C
Temp2: 38.50
Temp: 32.3750*C
Temp2: 38.40
Temp: 32.3750*C
Temp2: 38.40
Temp: 32.3125*C
Temp2: 38.40
Starting at Power level 65
Temp: 32.3750*C
Temp2: 38.40
Temp: 32.3750*C
Temp2: 38.50
Temp: 32.3750*C
Temp2: 38.50
Temp: 32.4375*C
Temp2: 38.50
Temp: 32.4375*C
Temp2: 38.60
Temp: 32.4375*C
Temp2: 38.50
Temp: 32.4375*C
Temp2: 38.60
Temp: 32.4375*C
Temp2: 38.50
Temp: 32.5000*C
Temp2: 38.50
Temp: 32.5000*C
Temp2: 38.60
Temp: 32.5000*C
Temp2: 38.70
Temp: 32.5000*C
Temp2: 38.60
Temp: 32.5000*C
Temp2: 38.60
Temp: 32.5000*C
Temp2: 38.60
Temp: 32.5000*C
Temp2: 38.70
Temp: 32.5625*C
Temp2: 38.80
Temp: 32.5625*C
Temp2: 38.80
Temp: 32.5625*C
Temp2: 38.80
Temp: 32.5625*C
Temp2: 38.90
Temp: 32.5625*C
Temp2: 38.90
Temp: 32.6250*C
Temp2: 39.00
Temp: 32.6250*C
Temp2: 39.00
Temp: 32.6250*C
Temp2: 39.00
Temp: 32.6250*C
Temp2: 38.90
Temp: 32.6875*C
Temp2: 38.90
Temp: 32.6875*C
Temp2: 39.00
Temp: 32.6875*C
Temp2: 39.00
Temp: 32.6875*C
Temp2: 38.90
Temp: 32.6875*C
Temp2: 38.90
Temp: 32.7500*C
Temp2: 39.00
Temp: 32.7500*C
Temp2: 39.20
Temp: 32.7500*C
Temp2: 39.10
Temp: 32.7500*C
Temp2: 39.20
Temp: 32.7500*C
Temp2: 39.30
Temp: 32.8125*C
Temp2: 39.20
Temp: 32.8125*C
Temp2: 39.30
Temp: 32.7500*C
Temp2: 39.30
Temp: 32.8125*C
Temp2: 39.30
Temp: 32.8125*C
Temp2: 39.30
Temp: 32.8125*C
Temp2: 39.30
Temp: 32.8125*C
Temp2: 39.30
Temp: 32.8125*C
Temp2: 39.30
Temp: 32.8750*C
Temp2: 39.30
Temp: 32.8750*C
Temp2: 39.40
Temp: 32.8750*C
Temp2: 39.30
Temp: 32.8750*C
Temp2: 39.30
Temp: 32.9375*C
Temp2: 39.30
Temp: 32.9375*C
Temp2: 39.40
Temp: 32.9375*C
Temp2: 39.30
Temp: 32.9375*C
Temp2: 39.30
Temp: 32.9375*C
Temp2: 39.50
Temp: 32.9375*C
Temp2: 39.40
Temp: 33.0000*C
Temp2: 39.50
Temp: 33.0000*C
Temp2: 39.30
Temp: 33.0000*C
Temp2: 39.40
Temp: 33.0000*C
Temp2: 39.40
Temp: 33.0625*C
Temp2: 39.40
Temp: 33.0625*C
Temp2: 39.60
Temp: 33.0625*C
Temp2: 39.40
Temp: 33.0000*C
Temp2: 39.50
Temp: 33.0625*C
Temp2: 39.50
Temp: 33.0625*C
Temp2: 39.60
Temp: 33.0625*C
Temp2: 39.60
Temp: 33.0625*C
Temp2: 39.60
Temp: 33.0625*C
Temp2: 39.70
Temp: 33.1250*C
Temp2: 39.70
Temp: 33.1250*C
Temp2: 39.80
Temp: 33.1250*C
Temp2: 39.80
Temp: 33.1250*C
Temp2: 39.70
Temp: 33.1250*C
Temp2: 39.90
Temp: 33.1875*C
Temp2: 39.90
Temp: 33.1875*C
Temp2: 39.90
Temp: 33.1875*C
Temp2: 39.90
Temp: 33.1875*C
Temp2: 39.70
Temp: 33.2500*C
Temp2: 39.90
Temp: 33.2500*C
Temp2: 40.00
Temp: 33.2500*C
Temp2: 39.90
Temp: 33.2500*C
Temp2: 40.00
Temp: 33.1875*C
Temp2: 39.90
Temp: 33.2500*C
Temp2: 40.00
Temp: 33.2500*C
Temp2: 40.00
Temp: 33.2500*C
Temp2: 40.00
Temp: 33.2500*C
Temp2: 40.00
Temp: 33.3125*C
Temp2: 40.00
Starting at Power level 70
Temp: 33.3125*C
Temp2: 40.00
Temp: 33.3125*C
Temp2: 40.10
Temp: 33.3125*C
Temp2: 40.10
Temp: 33.3125*C
Temp2: 40.10
Temp: 33.3750*C
Temp2: 40.00
Temp: 33.3750*C
Temp2: 40.10
Temp: 33.3750*C
Temp2: 40.20
Temp: 33.3750*C
Temp2: 40.20
Temp: 33.3750*C
Temp2: 40.10
Temp: 33.4375*C
Temp2: 40.10
Temp: 33.3750*C
Temp2: 40.20
Temp: 33.4375*C
Temp2: 40.20
Temp: 33.4375*C
Temp2: 40.30
Temp: 33.4375*C
Temp2: 40.30
Temp: 33.5000*C
Temp2: 40.40
Temp: 33.5000*C
Temp2: 40.40
Temp: 33.5000*C
Temp2: 40.40
Temp: 33.5000*C
Temp2: 40.40
Temp: 33.5625*C
Temp2: 40.40
Temp: 33.5625*C
Temp2: 40.40
Temp: 33.5625*C
Temp2: 40.50
Temp: 33.5625*C
Temp2: 40.50
Temp: 33.5625*C
Temp2: 40.50
Temp: 33.6250*C
Temp2: 40.40
Temp: 33.6250*C
Temp2: 40.50
Temp: 33.6250*C
Temp2: 40.50
Temp: 33.6250*C
Temp2: 40.60
Temp: 33.6250*C
Temp2: 40.50
Temp: 33.6875*C
Temp2: 40.60
Temp: 33.6875*C
Temp2: 40.60
Temp: 33.6875*C
Temp2: 40.60
Temp: 33.6875*C
Temp2: 40.60
Temp: 33.6875*C
Temp2: 40.60
Temp: 33.7500*C
Temp2: 40.60
Temp: 33.7500*C
Temp2: 40.70
Temp: 33.7500*C
Temp2: 40.80
Temp: 33.7500*C
Temp2: 40.80
Temp: 33.7500*C
Temp2: 40.80
Temp: 33.7500*C
Temp2: 40.80
Temp: 33.8125*C
Temp2: 40.80
Temp: 33.8125*C
Temp2: 40.80
Temp: 33.8125*C
Temp2: 40.80
Temp: 33.8125*C
Temp2: 40.80
Temp: 33.8125*C
Temp2: 40.80
Temp: 33.8750*C
Temp2: 40.90
Temp: 33.8750*C
Temp2: 40.90
Temp: 33.8750*C
Temp2: 40.90
Temp: 33.8750*C
Temp2: 40.80
Temp: 33.8750*C
Temp2: 40.80
Temp: 33.8750*C
Temp2: 40.90
Temp: 33.9375*C
Temp2: 40.90
Temp: 33.8750*C
Temp2: 40.90
Temp: 33.9375*C
Temp2: 41.00
Temp: 33.9375*C
Temp2: 41.10
Temp: 33.9375*C
Temp2: 41.10
Temp: 33.9375*C
Temp2: 41.20
Temp: 34.0000*C
Temp2: 41.10
Temp: 34.0000*C
Temp2: 41.10
Temp: 34.0000*C
Temp2: 41.10
Temp: 34.0000*C
Temp2: 41.20
Temp: 34.0000*C
Temp2: 41.20
Temp: 34.0625*C
Temp2: 41.20
Temp: 34.0625*C
Temp2: 41.20
Temp: 34.0625*C
Temp2: 41.20
Temp: 34.0625*C
Temp2: 41.10
Temp: 34.0625*C
Temp2: 41.10
Temp: 34.0625*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.30
Temp: 34.1250*C
Temp2: 41.20
Temp: 34.1250*C
Temp2: 41.30
Temp: 34.1875*C
Temp2: 41.20
Temp: 34.1875*C
Temp2: 41.30
Temp: 34.1875*C
Temp2: 41.30
Temp: 34.1875*C
Temp2: 41.30
Temp: 34.1875*C
Temp2: 41.40
Temp: 34.1875*C
Temp2: 41.40
Temp: 34.1875*C
Temp2: 41.40
Temp: 34.2500*C
Temp2: 41.50
Temp: 34.2500*C
Temp2: 41.50
Starting at Power level 75
Temp: 34.2500*C
Temp2: 41.70
Temp: 34.2500*C
Temp2: 41.60
Temp: 34.2500*C
Temp2: 41.60
Temp: 34.2500*C
Temp2: 41.50
Temp: 34.3125*C
Temp2: 41.40
Temp: 34.3125*C
Temp2: 41.50
Temp: 34.3125*C
Temp2: 41.60
Temp: 34.3125*C
Temp2: 41.50
Temp: 34.3750*C
Temp2: 41.60
Temp: 34.3750*C
Temp2: 41.60
Temp: 34.3750*C
Temp2: 41.60
Temp: 34.3750*C
Temp2: 41.70
Temp: 34.4375*C
Temp2: 41.70
Temp: 34.4375*C
Temp2: 41.70
Temp: 34.4375*C
Temp2: 41.80
Temp: 34.4375*C
Temp2: 41.70
Temp: 34.4375*C
Temp2: 41.70
Temp: 34.5000*C
Temp2: 41.80
Temp: 34.4375*C
Temp2: 41.80
Temp: 34.5000*C
Temp2: 41.90
Temp: 34.5000*C
Temp2: 41.80
Temp: 34.5000*C
Temp2: 41.80
Temp: 34.5625*C
Temp2: 41.90
Temp: 34.5625*C
Temp2: 41.90
Temp: 34.5625*C
Temp2: 41.80
Temp: 34.5625*C
Temp2: 41.90
Temp: 34.5625*C
Temp2: 41.80
Temp: 34.5625*C
Temp2: 41.80
Temp: 34.5625*C
Temp2: 41.90
Temp: 34.6250*C
Temp2: 41.90
Temp: 34.6250*C
Temp2: 42.10
Temp: 34.6250*C
Temp2: 42.00
Temp: 34.6250*C
Temp2: 42.00
Temp: 34.6250*C
Temp2: 42.10
Temp: 34.6875*C
Temp2: 42.10
Temp: 34.6875*C
Temp2: 42.10
Temp: 34.6875*C
Temp2: 42.10
Temp: 34.6875*C
Temp2: 42.00
Temp: 34.7500*C
Temp2: 42.10
Temp: 34.7500*C
Temp2: 42.10
Temp: 34.7500*C
Temp2: 42.10
Temp: 34.7500*C
Temp2: 42.10
Temp: 34.7500*C
Temp2: 42.30
Temp: 34.8125*C
Temp2: 42.20
Temp: 34.8125*C
Temp2: 42.20
Temp: 34.7500*C
Temp2: 42.20
Temp: 34.8125*C
Temp2: 42.40
Temp: 34.8125*C
Temp2: 42.40
Temp: 34.8125*C
Temp2: 42.30
Temp: 34.8125*C
Temp2: 42.40
Temp: 34.8750*C
Temp2: 42.50
Temp: 34.8125*C
Temp2: 42.60
Temp: 34.8750*C
Temp2: 42.50
Temp: 34.8750*C
Temp2: 42.30
Temp: 34.8750*C
Temp2: 42.50
Temp: 34.9375*C
Temp2: 42.50
Temp: 34.9375*C
Temp2: 42.40
Temp: 34.9375*C
Temp2: 42.50
Temp: 34.9375*C
Temp2: 42.60
Temp: 34.9375*C
Temp2: 42.50
Temp: 34.9375*C
Temp2: 42.50
Temp: 34.9375*C
Temp2: 42.40
Temp: 34.9375*C
Temp2: 42.50
Temp: 35.0000*C
Temp2: 42.50
Temp: 35.0000*C
Temp2: 42.50
Temp: 35.0000*C
Temp2: 42.70
Temp: 35.0000*C
Temp2: 42.70
Temp: 35.0000*C
Temp2: 42.70
Temp: 35.0625*C
Temp2: 42.60
Temp: 35.0000*C
Temp2: 42.60
Temp: 35.0625*C
Temp2: 42.70
Temp: 35.0625*C
Temp2: 42.60
Temp: 35.0625*C
Temp2: 42.80
Temp: 35.0625*C
Temp2: 42.80
Temp: 35.0625*C
Temp2: 42.80
Temp: 35.1250*C
Temp2: 42.80
Temp: 35.1250*C
Temp2: 42.70
Temp: 35.1250*C
Temp2: 42.70
Temp: 35.1250*C
Temp2: 42.80
Temp: 35.1875*C
Temp2: 42.80
Temp: 35.1875*C
Temp2: 42.90
Temp: 35.1875*C
Temp2: 42.90
Temp: 35.1875*C
Temp2: 42.80
